//公众号：外星人黑科技小屋

//更多分享资源，请访问  https://zy.alienzy.top/

//阿星，收集、整理、验证。23.10.4 可用


爱尚电信,#genre#
蒙古语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
蒙古语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800

内蒙古卫视,http://ainm.cc/c/tv/nmtv/nmxl.php?id=nmws
内蒙古新闻,http://ainm.cc/c/tv/nmtv/nmxl.php?id=nmxwzh
内蒙古文体,http://ainm.cc/c/tv/nmtv/nmxl.php?id=nmgwt
内蒙古农牧,http://ainm.cc/c/tv/nmtv/nmxl.php?id=nmgnm
内蒙古生活,http://ainm.cc/c/tv/nmtv/nmxl.php?id=nmgsh
内蒙古少儿,http://ainm.cc/c/tv/nmtv/nmxl.php?id=nmgse
蒙古语文化,http://ainm.cc/c/tv/nmtv/nmxl.php?id=mgywh
蒙古语卫视,http://ainm.cc/c/tv/nmtv/nmxl.php?id=mgyws

内蒙古卫视,http://1.183.178.135:8282/udp/239.29.0.2:5000
内蒙经济,http://1.183.178.135:8282/udp/239.29.0.212:5000
内蒙新闻,http://1.183.178.135:8282/udp/239.29.0.208:5000
内蒙文体娱乐,http://1.183.178.135:8282/udp/239.29.0.211:5000
内蒙农牧,http://1.183.178.135:8282/udp/239.29.0.209:5000
内蒙少儿,http://1.183.178.135:8282/udp/239.29.0.207:5000
内蒙蒙语,http://1.183.178.135:8282/udp/239.29.0.210:5000
呼市都市,http://1.183.178.135:8282/udp/239.29.0.36:5000
呼市新闻,http://1.183.178.135:8282/udp/239.29.0.35:5000
呼市影视,http://1.183.178.135:8282/udp/239.29.0.37:5000
包头经济,http://1.183.178.135:8282/udp/239.29.0.204:5000
包头生活,http://1.183.178.135:8282/udp/239.29.0.112:5000
包头新闻,http://1.183.178.135:8282/udp/239.29.0.111:5000
乌海新闻,http://1.183.178.135:8282/udp/239.29.0.11:5000
乌海都市,http://1.183.178.135:8282/udp/239.29.0.12:5000
乌盟经济,http://1.183.178.135:8282/udp/239.29.0.23:5000
乌盟新闻,http://1.183.178.135:8282/udp/239.29.0.22:5000
乌盟生活,http://1.183.178.135:8282/udp/239.29.0.24:5000
赤峰新闻,http://1.183.178.135:8282/udp/239.29.0.13:5000
赤峰经济,http://1.183.178.135:8282/udp/239.29.0.14:5000
赤峰影视,http://1.183.178.135:8282/udp/239.29.0.15:5000
兴安新闻,http://1.183.178.135:8282/udp/239.29.0.16:5000
兴安文化,http://1.183.178.135:8282/udp/239.29.0.17:5000
兴安影视,http://1.183.178.135:8282/udp/239.29.0.18:5000
通辽城市,http://1.183.178.135:8282/udp/239.29.0.42:5000
通辽新闻,http://1.183.178.135:8282/udp/239.29.0.41:5000
通辽蒙语,http://1.183.178.135:8282/udp/239.29.0.40:5000
阿拉善新闻,http://1.183.178.135:8282/udp/239.29.0.28:5000
阿拉善经济,http://1.183.178.135:8282/udp/239.29.0.29:5000
呼伦贝尔新闻,http://1.183.178.135:8282/udp/239.29.0.19:5000
呼伦贝尔文游,http://1.183.178.135:8282/udp/239.29.0.20:5000
呼伦贝尔资讯,http://1.183.178.135:8282/udp/239.29.0.21:5000
巴彦淖尔新闻,http://1.183.178.135:8282/udp/239.29.0.25:5000
巴彦淖尔经济,http://1.183.178.135:8282/udp/239.29.0.26:5000
巴彦淖尔影视,http://1.183.178.135:8282/udp/239.29.0.27:5000
鄂尔多斯新闻,http://1.183.178.135:8282/udp/239.29.0.30:5000
鄂尔多斯生活,http://1.183.178.135:8282/udp/239.29.0.32:5000
鄂尔多斯经济,http://1.183.178.135:8282/udp/239.29.0.31:5000
鄂尔多斯蒙语,http://1.183.178.135:8282/udp/239.29.0.33:5000
锡林郭勒1,http://1.183.178.135:8282/udp/239.29.0.38:5000
锡林郭勒2,http://1.183.178.135:8282/udp/239.29.0.39:5000
苏尼特左旗,http://1.183.178.135:8282/udp/239.29.0.190:5000
苏尼特右旗,http://1.183.178.135:8282/udp/239.29.0.191:5000
乌拉特前旗,http://1.183.178.135:8282/udp/239.29.0.150:5000
乌拉特中旗,http://1.183.178.135:8282/udp/239.29.0.152:5000
乌拉特后旗,http://1.183.178.135:8282/udp/239.29.0.151:5000
突泉,http://1.183.178.135:8282/udp/239.29.0.174:5000
磴口,http://1.183.178.135:8282/udp/239.29.0.156:5000
多伦,http://1.183.178.135:8282/udp/239.29.0.155:5000
杭后,http://1.183.178.135:8282/udp/239.29.0.149:5000
达茂,http://1.183.178.135:8282/udp/239.29.1.101:5000
库伦,http://1.183.178.135:8282/udp/239.29.1.100:5000
丰镇,http://1.183.178.135:8282/udp/239.29.1.103:5000
五原,http://1.183.178.135:8282/udp/239.29.0.148:5000
武川,http://1.183.178.135:8282/udp/239.29.0.182:5000
扎兰屯,http://1.183.178.135:8282/udp/239.29.1.109:5000
阿尔山,http://1.183.178.135:8282/udp/239.29.1.112:5000
阿巴嘎,http://1.183.178.135:8282/udp/239.29.0.184:5000
翁牛特,http://1.183.178.135:8282/udp/239.29.0.186:5000
托克托,http://1.183.178.135:8282/udp/239.29.0.146:5000
满洲里,http://1.183.178.135:8282/udp/239.29.0.34:5000
额济纳,http://1.183.178.135:8282/udp/239.29.0.177:5000
西乌旗,http://1.183.178.135:8282/udp/239.29.0.181:5000
阿右旗,http://1.183.178.135:8282/udp/239.29.0.175:5000
正蓝旗,http://1.183.178.135:8282/udp/239.29.0.147:5000
东乌旗,http://1.183.178.135:8282/udp/239.29.0.180:5000
土左旗,http://1.183.178.135:8282/udp/239.29.0.188:5000
太仆寺旗,http://1.183.178.135:8282/udp/239.29.0.154:5000
准格尔旗,http://1.183.178.135:8282/udp/239.29.0.192:5000
科右中旗,http://1.183.178.135:8282/udp/239.29.0.178:5000
正镶白旗,http://1.183.178.135:8282/udp/239.29.0.153:5000
扎赉特旗,http://1.183.178.135:8282/udp/239.29.0.185:5000
察右中旗,http://1.183.178.135:8282/udp/239.29.1.106:5000
喀喇沁县,http://1.183.178.135:8282/udp/239.29.1.150:5000
额尔古纳,http://1.183.178.135:8282/udp/239.29.1.132:5000
和林格尔,http://1.183.178.135:8282/udp/239.29.0.183:5000
伊金霍洛旗,http://1.183.178.135:8282/udp/239.29.1.105:5000
克什克腾旗,http://1.183.178.135:8282/udp/239.29.1.110:5000

省内丨安徽,#genre#

安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
亳州农村,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
淮南一套,http://stream.0554news.com/hnds1/sd/live.m3u8
淮南二套,http://stream.0554news.com/hnds2/sd/live.m3u8
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8

安徽卫视,http://www.191919.xyz:8888/udp/238.1.79.27:4328
安徽经济,http://www.191919.xyz:8888/udp/238.1.79.44:4464
安徽影视,http://www.191919.xyz:8888/udp/238.1.79.42:4448
安徽公共,http://www.191919.xyz:8888/udp/238.1.79.43:4456
安徽综艺,http://www.191919.xyz:8888/udp/238.1.79.41:4440
安徽农业,http://www.191919.xyz:8888/udp/238.1.79.40:4432
安徽人物,http://www.191919.xyz:8888/udp/238.1.79.45:4472
安徽国际,http://www.191919.xyz:8888/udp/238.1.78.61:6360
安徽导视,http://www.191919.xyz:8888/udp/238.1.79.66:4664
海豚生活,http://www.191919.xyz:8888/udp/238.1.79.50:4512
海豚少儿,http://www.191919.xyz:8888/udp/238.1.79.32:4368
海豚健康,http://www.191919.xyz:8888/udp/238.1.79.33:4376
海豚影视,http://www.191919.xyz:8888/udp/238.1.79.34:4384
合肥新闻,http://www.191919.xyz:8888/udp/238.1.78.111:6760
肥东新闻,http://www.191919.xyz:8888/udp/238.1.78.183:7336
肥东经济,http://www.191919.xyz:8888/udp/238.1.78.184:7344
肥西新闻,http://www.191919.xyz:8888/udp/238.1.78.185:7352
长丰,http://www.191919.xyz:8888/udp/238.1.78.182:7328
滁州新闻,http://www.191919.xyz:8888/udp/238.1.78.132:6928
滁州公共,http://www.191919.xyz:8888/udp/238.1.78.133:6936
滁州科教,http://www.191919.xyz:8888/udp/238.1.78.134:6944
全椒综合,http://www.191919.xyz:8888/udp/238.1.78.203:7496
来安新闻,http://www.191919.xyz:8888/udp/238.1.78.204:7504
定远新闻,http://www.191919.xyz:8888/udp/238.1.78.205:7512
凤阳新闻,http://www.191919.xyz:8888/udp/238.1.78.207:7528
明光综合,http://www.191919.xyz:8888/udp/238.1.78.208:7536
芜湖新闻,http://www.191919.xyz:8888/udp/238.1.78.112:6768
芜湖公共,http://www.191919.xyz:8888/udp/238.1.78.80:6512
芜湖生活,http://www.191919.xyz:8888/udp/238.1.78.152:7088
芜湖教育,http://www.191919.xyz:8888/udp/238.1.78.167:7208
湾沚新闻,http://www.191919.xyz:8888/udp/238.1.78.187:7368
繁昌新闻,http://www.191919.xyz:8888/udp/238.1.78.190:7392
无为新闻,http://www.191919.xyz:8888/udp/238.1.78.188:7376
南陵新闻,http://www.191919.xyz:8888/udp/238.1.78.189:7384
马鞍山新闻,http://www.191919.xyz:8888/udp/238.1.79.15:4232
马鞍山公共,http://www.191919.xyz:8888/udp/238.1.78.77:6488
安庆新闻,http://www.191919.xyz:8888/udp/238.1.78.117:6808
安庆公共,http://www.191919.xyz:8888/udp/238.1.78.118:6816
安庆教育,http://www.191919.xyz:8888/udp/238.1.78.120:6832
潜山综合,http://www.191919.xyz:8888/udp/238.1.78.192:7408
桐城综合,http://www.191919.xyz:8888/udp/238.1.78.28:6152
太湖新闻,http://www.191919.xyz:8888/udp/238.1.79.12:4208
黄山新闻,http://www.191919.xyz:8888/udp/238.1.78.130:6912
黄山公共,http://www.191919.xyz:8888/udp/238.1.78.131:6920
徽州新闻,http://www.191919.xyz:8888/udp/238.1.78.138:6976
太平,http://www.191919.xyz:8888/udp/238.1.78.199:7464
歙县综合,http://www.191919.xyz:8888/udp/238.1.78.200:7472
休宁新闻,http://www.191919.xyz:8888/udp/238.1.79.20:4272
祁门综合,http://www.191919.xyz:8888/udp/238.1.79.14:4224
黟县新闻,http://www.191919.xyz:8888/udp/238.1.78.149:7064
宣城综合,http://www.191919.xyz:8888/udp/238.1.78.142:7008
宣城公共,http://www.191919.xyz:8888/udp/238.1.78.143:7016
广德新闻,http://www.191919.xyz:8888/udp/238.1.78.212:7568
广德生活,http://www.191919.xyz:8888/udp/238.1.78.213:7576
郎溪新闻,http://www.191919.xyz:8888/udp/238.1.78.214:7584
旌德新闻,http://www.191919.xyz:8888/udp/238.1.78.215:7592
宁国新闻,http://www.191919.xyz:8888/udp/238.1.78.216:7600
绩溪新闻,http://www.191919.xyz:8888/udp/238.1.78.218:7616
池州新闻,http://www.191919.xyz:8888/udp/238.1.78.147:7048
池州公共,http://www.191919.xyz:8888/udp/238.1.78.148:7056
石台综合,http://www.191919.xyz:8888/udp/238.1.78.221:7640
东至综合,http://www.191919.xyz:8888/udp/238.1.79.13:4216
铜陵新闻,http://www.191919.xyz:8888/udp/238.1.78.139:6984
铜陵公共,http://www.191919.xyz:8888/udp/238.1.78.140:6992
铜陵科教,http://www.191919.xyz:8888/udp/238.1.78.141:7000
义安新闻,http://www.191919.xyz:8888/udp/238.1.78.211:7560
枞阳,http://www.191919.xyz:8888/udp/238.1.78.210:7552
六安综合,http://www.191919.xyz:8888/udp/238.1.78.144:7024
六安公共,http://www.191919.xyz:8888/udp/238.1.78.145:7032
霍山综合,http://www.191919.xyz:8888/udp/238.1.78.220:7632
霍邱新闻,http://www.191919.xyz:8888/udp/238.1.78.119:6824
金寨综合,http://www.191919.xyz:8888/udp/238.1.79.21:4280
淮南新闻,http://www.191919.xyz:8888/udp/238.1.78.113:6776
淮南公共,http://www.191919.xyz:8888/udp/238.1.78.114:6784
寿县新闻,http://www.191919.xyz:8888/udp/238.1.78.146:7040
淮北新闻,http://www.191919.xyz:8888/udp/238.1.78.135:6952
淮北公共,http://www.191919.xyz:8888/udp/238.1.78.136:6960
淮北教育,http://www.191919.xyz:8888/udp/238.1.78.137:6968
濉溪新闻,http://www.191919.xyz:8888/udp/238.1.78.209:7544
宿州新闻,http://www.191919.xyz:8888/udp/238.1.78.121:6840
宿州公共,http://www.191919.xyz:8888/udp/238.1.78.122:6848
宿州科教,http://www.191919.xyz:8888/udp/238.1.78.123:6856
萧县新闻,http://www.191919.xyz:8888/udp/238.1.79.46:4480
泗县新闻,http://www.191919.xyz:8888/udp/238.1.78.193:7416
蚌埠新闻,http://www.191919.xyz:8888/udp/238.1.78.180:7312
蚌埠公共,http://www.191919.xyz:8888/udp/238.1.78.181:7320
五河新闻,http://www.191919.xyz:8888/udp/238.1.79.52:4528
固镇新闻,http://www.191919.xyz:8888/udp/238.1.79.47:4488
阜阳新闻,http://www.191919.xyz:8888/udp/238.1.78.124:6864
阜阳公共,http://www.191919.xyz:8888/udp/238.1.78.125:6872
阜阳教育,http://www.191919.xyz:8888/udp/238.1.78.126:6880
阜阳都市,http://www.191919.xyz:8888/udp/238.1.78.127:6888
颍上新闻,http://www.191919.xyz:8888/udp/238.1.78.194:7424
界首综合,http://www.191919.xyz:8888/udp/238.1.78.195:7432
临泉新闻,http://www.191919.xyz:8888/udp/238.1.78.29:6160
阜南新闻,http://www.191919.xyz:8888/udp/238.1.79.11:4200
亳州综合,http://www.191919.xyz:8888/udp/238.1.78.128:6896
亳州农村,http://www.191919.xyz:8888/udp/238.1.78.129:6904
利辛新闻,http://www.191919.xyz:8888/udp/238.1.78.196:7440
涡阳新闻,http://www.191919.xyz:8888/udp/238.1.78.197:7448
蒙城新闻,http://www.191919.xyz:8888/udp/238.1.79.19:4264

省内丨辽宁,#genre#

辽宁卫视,http://42.176.185.28:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8
辽宁卫视,http://218.25.44.2:8899/hls/1/index.m3u8
辽宁都市,http://218.25.44.2:8899/hls/47/index.m3u8
辽宁经济,http://218.25.44.2:8899/hls/39/index.m3u8
辽宁公共,http://218.25.44.2:8899/hls/40/index.m3u8
辽宁影视,http://218.25.44.2:8899/hls/48/index.m3u8
辽宁教育,http://218.25.44.2:8899/hls/51/index.m3u8
辽宁生活,http://218.25.44.2:8899/hls/52/index.m3u8
辽宁体育,http://218.25.44.2:8899/hls/53/index.m3u8
辽宁北方,http://218.25.44.2:8899/hls/54/index.m3u8
沈阳新闻综合,http://218.25.44.2:8899/hls/20/index.m3u8

大连新闻综合,http://ainm.cc/c/tv/php/tide.php?id=dlzh
大连生活,http://ainm.cc/c/tv/php/tide.php?id=dlsh
大连文体,http://ainm.cc/c/tv/php/tide.php?id=dlwt
大连综合影视,http://ainm.cc/c/tv/php/tide.php?id=dlzhys
大连少儿,http://ainm.cc/c/tv/php/tide.php?id=dlse

省内丨黑龙江,#genre#

哈尔滨新闻,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
黑龙江农业科教,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8
黑龙江少儿,https://idclive.hljtv.com:4430/live/hljse_hd.m3u8
//哈尔滨
哈尔滨新闻综合,http://masterpull.hljtv.com/live/sPvVy8Ju.m3u8
巴彦综合,http://masterpull.hljtv.com/live/vAtZi96R.m3u8
依兰综合,http://masterpull.hljtv.com/live/4sTJDdbE.m3u8
五常综合,http://masterpull.hljtv.com/live/R9bOklLT.m3u8
通河综合,http://masterpull.hljtv.com/live/b71kCDir.m3u8
尚志综合,http://masterpull.hljtv.com/live/EQnKvoc9.m3u8
延寿综合,http://masterpull.hljtv.com/live/XBqKssjB.m3u8
方正综合,http://masterpull.hljtv.com/live/sSN2Uyb2.m3u8
//齐齐哈尔
齐齐哈尔新闻综合,http://masterpull.hljtv.com/live/dUi8b96l.m3u8
龙江综合,http://masterpull.hljtv.com/live/vRSdDMSR.m3u8
依安综合,http://masterpull.hljtv.com/live/4hhgo1mX.m3u8
泰来综合,http://masterpull.hljtv.com/live/cfkAgOUK.m3u8
富裕综合,http://masterpull.hljtv.com/live/MKFLhcpa.m3u8
克山综合,http://masterpull.hljtv.com/live/58lOw0L5.m3u8
克东综合,http://masterpull.hljtv.com/live/PO1DiGiN.m3u8
讷河综合,http://masterpull.hljtv.com/live/PXWxDY1V.m3u8
甘南综合,http://masterpull.hljtv.com/live/YbFyF4Jb.m3u8
拜泉综合,http://masterpull.hljtv.com/live/zHtOXXUz.m3u8
//牡丹江
绥芬河综合,http://masterpull.hljtv.com/live/pXxFNIbi.m3u8
宁安综合,http://masterpull.hljtv.com/live/BV2wr0vH.m3u8
海林综合,http://masterpull.hljtv.com/live/lqo9Fcdy.m3u8
穆棱新闻综合,http://masterpull.hljtv.com/live/5c9Mi3FV.m3u8
林口综合,http://masterpull.hljtv.com/live/pqheD07F.m3u8
东宁综合,http://masterpull.hljtv.com/live/UQdxnsw8.m3u8
//佳木斯
佳木斯新闻综合,http://masterpull.hljtv.com/live/l9wQtsVs.m3u8
同江综合,http://masterpull.hljtv.com/live/oFc7fCUf.m3u8
富锦综合,http://masterpull.hljtv.com/live/wOBN3GqO.m3u8
桦川综合,http://masterpull.hljtv.com/live/NYQcW0fS.m3u8
桦南综合,http://masterpull.hljtv.com/live/76oCVZd3.m3u8
汤原综合,http://masterpull.hljtv.com/live/lt2CmppY.m3u8
抚远综合,http://masterpull.hljtv.com/live/tVnkOTOG.m3u8
//大庆
大庆新闻综合,http://masterpull.hljtv.com/live/4WdrZLCq.m3u8
肇州综合,http://masterpull.hljtv.com/live/imOHYJ77.m3u8
肇源综合,http://masterpull.hljtv.com/live/XkQg7QSI.m3u8
林甸综合,http://masterpull.hljtv.com/live/23PN6NW9.m3u8
//鸡西
鸡西新闻综合,http://masterpull.hljtv.com/live/uqFwlQDH.m3u8
鸡东综合,http://masterpull.hljtv.com/live/o4NExHSz.m3u8
虎林综合,http://masterpull.hljtv.com/live/SJJAEqBS.m3u8
密山综合,http://masterpull.hljtv.com/live/iYi97JTN.m3u8
//双鸭山
集贤综合,http://masterpull.hljtv.com/live/CyJ3RKND.m3u8
友谊综合,http://masterpull.hljtv.com/live/LVpBWYXl.m3u8
宝清综合,http://masterpull.hljtv.com/live/HBp9MLoA.m3u8
饶河综合,http://masterpull.hljtv.com/live/DokNxER6.m3u8
//伊春
伊春综合,http://masterpull.hljtv.com/live/vQtnS3vX.m3u8
嘉荫综合,http://masterpull.hljtv.com/live/k5IX9frJ.m3u8
铁力综合,http://masterpull.hljtv.com/live/iUtbDFud.m3u8
//七台河
七台河新闻综合,http://masterpull.hljtv.com/live/9FZ7k2XF.m3u8
勃利综合,http://masterpull.hljtv.com/live/6rx9bifO.m3u8
//鹤岗
鹤岗新闻综合,http://masterpull.hljtv.com/live/rApKWXbX.m3u8
绥滨综合,http://masterpull.hljtv.com/live/DQiqZPCj.m3u8
//绥化
绥化新闻综合,http://masterpull.hljtv.com/live/v4o2g1hs.m3u8
望奎综合,http://masterpull.hljtv.com/live/d3loVdqX.m3u8
兰西综合,http://masterpull.hljtv.com/live/SYG06DEw.m3u8
青冈综合,http://masterpull.hljtv.com/live/bJGIloJe.m3u8
庆安综合,http://masterpull.hljtv.com/live/ayksl1Ur.m3u8
明水综合,http://masterpull.hljtv.com/live/bOJ0OStw.m3u8
绥棱综合,http://masterpull.hljtv.com/live/p7WSvrJJ.m3u8
安达综合,http://masterpull.hljtv.com/live/FsGxlDZQ.m3u8
肇东综合,http://masterpull.hljtv.com/live/G84ZsUTP.m3u8
海伦综合,http://masterpull.hljtv.com/live/VFNlgeFO.m3u8
//黑河
黑河新闻综合,http://masterpull.hljtv.com/live/iyoENgSP.m3u8
嫩江综合,http://masterpull.hljtv.com/live/hrSfaA6T.m3u8
孙吴综合,http://masterpull.hljtv.com/live/eXFjvNaf.m3u8
北安综合,http://masterpull.hljtv.com/live/EfoBDa06.m3u8
五大连池综合,http://masterpull.hljtv.com/live/6ic4FFgF.m3u8
//大兴安岭
大兴安岭新闻综合,http://masterpull.hljtv.com/live/H2kVyS15.m3u8
呼玛综合,http://masterpull.hljtv.com/live/yN3vDovm.m3u8
塔河综合,http://masterpull.hljtv.com/live/qXrATpGj.m3u8
漠河综合,http://masterpull.hljtv.com/live/rlVvbTZN.m3u8

省内丨吉林,#genre#

吉林都市,http://stream1.jlntv.cn/dspd/sd/live.m3u8?zjild
吉林生活,http://stream1.jlntv.cn/shpd/sd/live.m3u8?zjild
吉林影院,http://stream1.jlntv.cn/yspd/sd/live.m3u8?zjild
吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8?zjild
吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8?zjild
吉林7频道,http://stream1.jlntv.cn/fzpd/sd/live.m3u8?zjild
吉林新闻综合,http://stream1.jlntv.cn/xcpd/sd/live.m3u8?_upt=ed8b01841531576074
吉林山村,http://stream1.jlntv.cn/dspd/playlist.m3u8?_upt=a9a201ef1578416337
吉林七台,http://stream1.jlntv.cn/fzpd/sd/live.m3u8
公共新闻,http://stream1.jlntv.cn/ggpd/playlist.m3u8
公共新闻,http://stream1.jlntv.cn/dspd/sd/live.m3u8?_upt=4f4899d21531575987
公共新闻,http://stream1.jlntv.cn/dspd/sd/live.m3u8
吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
东北戏曲,http://stream1.jlntv.cn/dbxq/sd/live.m3u8
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
德惠,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
九台,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
桦甸,http://stream10.jlntv.cn/huadian/sd/live.m3u8
永吉,http://stream10.jlntv.cn/yongji/sd/live.m3u8
通化县,http://stream5.jlntv.cn/thx/sd/live.m3u8
靖宇,http://stream8.jlntv.cn/jytv/sd/live.m3u8
江源,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
珲春,http://stream8.jlntv.cn/hctv/sd/live.m3u8
龙井,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
汪清,http://stream5.jlntv.cn/wq/playlist.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8?_upt=b234e6c41620650518?zjild
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild

省内丨新疆,#genre#

图木舒克综合,http://test5.btzx.com.cn/live/disanshi.stream/playlist.m3u8
图木舒克综合,http://test5.btzx.com.cn/live/disanshi.stream.flv
图木舒克综合,rtmp://test5.btzx.com.cn/live/disanshi.stream
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream.flv
可克达拉综合,rtmp://liveout.btzx.com.cn/62ds9e/4nxdih
双河新闻,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
双河新闻,http://liveout.btzx.com.cn/62ds9e/4nxdih.flv
双河新闻,rtmp://liveout.btzx.com.cn/62ds9e/4nxdih
双河影视,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
双河影视,http://liveout.btzx.com.cn/62ds9e/6o77s4.flv
双河影视,rtmp://liveout.btzx.com.cn/62ds9e/6o77s4
五家渠新闻,http://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
五家渠新闻,rtmp://liveout.btzx.com.cn/62ds9e/d9vi5g
胡杨河新闻,https://klmyzb.rcsxzx.com/hls/qishi1.m3u8
石河子新闻,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子新闻,rtmp://124.88.144.73:1935/live/xwzh
石河子影视,rtmp://124.88.144.73:1935/live/jjsh
石河子经济,rtmp://124.88.144.73:1935/live/dywt
石河子教育,rtmp://124.88.144.73:1935/live/jiaoyu
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
